ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
154.64.245.126,43559,yes,1,0,1,0,0,2024-06-22 17:45:00.734426,0:00:00
154.64.245.126,24925,yes,1,0,1,0,0,2024-06-22 17:45:00.738071,0:00:00
154.64.245.126,54278,yes,1,0,1,0,0,2024-06-22 17:45:00.741693,0:00:00
154.64.245.126,234,yes,1,0,1,0,0,2024-06-22 17:45:00.745063,0:00:00
154.64.245.126,14040,yes,1,0,1,0,0,2024-06-22 17:45:00.748616,0:00:00
154.64.245.126,44809,yes,1,0,1,0,0,2024-06-22 17:45:00.752798,0:00:00
154.64.245.126,21429,yes,1,0,1,0,0,2024-06-22 17:45:00.756403,0:00:00
154.64.245.126,27290,yes,1,0,1,0,0,2024-06-22 17:45:00.760422,0:00:00
154.64.245.126,59991,yes,1,0,1,0,0,2024-06-22 17:45:00.763991,0:00:00
154.64.245.126,61622,yes,1,0,1,0,0,2024-06-22 17:45:00.766967,0:00:00
154.64.245.126,9242,yes,1,0,1,0,0,2024-06-22 17:45:00.770246,0:00:00
154.64.245.126,46483,yes,1,0,1,0,0,2024-06-22 17:45:00.774226,0:00:00
154.64.245.126,14672,yes,1,0,1,0,0,2024-06-22 17:45:00.778347,0:00:00
154.64.245.126,60191,yes,1,0,1,0,0,2024-06-22 17:45:00.781603,0:00:00
154.64.245.126,36723,yes,1,0,1,0,0,2024-06-22 17:45:00.784677,0:00:00
154.64.245.126,64556,yes,1,0,1,0,0,2024-06-22 17:45:00.788896,0:00:00
154.64.245.126,42506,yes,1,0,1,0,0,2024-06-22 17:45:00.792394,0:00:00
154.64.245.126,54463,yes,1,0,1,0,0,2024-06-22 17:45:00.796055,0:00:00
154.64.245.126,26559,yes,2,0,2,0,0,2024-06-22 17:45:00.799741,0:00:11.051033
154.64.245.126,43605,yes,1,0,1,0,0,2024-06-22 17:45:00.803139,0:00:00
154.64.245.126,52993,yes,1,0,1,0,0,2024-06-22 17:45:00.807493,0:00:00
154.64.245.126,27749,yes,1,0,1,0,0,2024-06-22 17:45:00.811323,0:00:00
154.64.245.126,9151,yes,1,0,1,0,0,2024-06-22 17:45:00.815550,0:00:00
154.64.245.126,34649,yes,1,0,1,0,0,2024-06-22 17:45:00.819165,0:00:00
154.64.245.126,24899,yes,1,0,1,0,0,2024-06-22 17:45:00.822914,0:00:00
154.64.245.126,10980,yes,1,0,1,0,0,2024-06-22 17:45:00.826672,0:00:00
154.64.245.126,24764,yes,1,0,1,0,0,2024-06-22 17:45:00.830698,0:00:00
154.64.245.126,2583,yes,1,0,1,0,0,2024-06-22 17:45:00.835067,0:00:00
154.64.245.126,10758,yes,1,0,1,0,0,2024-06-22 17:45:00.839250,0:00:00
154.64.245.126,3035,yes,1,0,1,0,0,2024-06-22 17:45:00.843260,0:00:00
154.64.245.126,41951,yes,1,0,1,0,0,2024-06-22 17:45:00.847067,0:00:00
154.64.245.126,21986,yes,1,0,1,0,0,2024-06-22 17:45:00.850827,0:00:00
154.64.245.126,24277,yes,1,0,1,0,0,2024-06-22 17:45:00.855695,0:00:00
154.64.245.126,18297,yes,1,0,1,0,0,2024-06-22 17:45:00.860373,0:00:00
154.64.245.126,16797,yes,1,0,1,0,0,2024-06-22 17:45:01.661535,0:00:00
154.64.245.126,5028,yes,1,0,1,0,0,2024-06-22 17:45:01.669682,0:00:00
154.64.245.126,16914,yes,1,0,1,0,0,2024-06-22 17:45:01.673668,0:00:00
154.64.245.126,55332,yes,1,0,1,0,0,2024-06-22 17:45:01.677921,0:00:00
154.64.245.126,42359,yes,1,0,1,0,0,2024-06-22 17:45:01.681770,0:00:00
154.64.245.126,10739,yes,1,0,1,0,0,2024-06-22 17:45:01.685745,0:00:00
154.64.245.126,26011,yes,1,0,1,0,0,2024-06-22 17:45:01.691005,0:00:00
154.64.245.126,47066,yes,2,0,2,0,0,2024-06-22 17:45:01.694452,0:00:52.993843
154.64.245.126,9526,yes,1,0,1,0,0,2024-06-22 17:45:01.698343,0:00:00
154.64.245.126,6235,yes,1,0,1,0,0,2024-06-22 17:45:01.701741,0:00:00
154.64.245.126,37765,yes,1,0,1,0,0,2024-06-22 17:45:01.705229,0:00:00
154.64.245.126,51273,yes,1,0,1,0,0,2024-06-22 17:45:01.709342,0:00:00
154.64.245.126,41918,yes,1,0,1,0,0,2024-06-22 17:45:01.713769,0:00:00
154.64.245.126,5345,yes,1,0,1,0,0,2024-06-22 17:45:01.717427,0:00:00
154.64.245.126,46964,yes,1,0,1,0,0,2024-06-22 17:45:01.720856,0:00:00
154.64.245.126,14530,yes,1,0,1,0,0,2024-06-22 17:45:01.723825,0:00:00
154.64.245.126,55656,yes,1,0,1,0,0,2024-06-22 17:45:01.727641,0:00:00
154.64.245.126,53117,yes,1,0,1,0,0,2024-06-22 17:45:01.730857,0:00:00
154.64.245.126,42838,yes,1,0,1,0,0,2024-06-22 17:45:01.733939,0:00:00
154.64.245.126,28173,yes,1,0,1,0,0,2024-06-22 17:45:01.737600,0:00:00
154.64.245.126,18289,yes,1,0,1,0,0,2024-06-22 17:45:01.740709,0:00:00
154.64.245.126,63912,yes,1,0,1,0,0,2024-06-22 17:45:01.745145,0:00:00
154.64.245.126,52114,yes,1,0,1,0,0,2024-06-22 17:45:01.749099,0:00:00
154.64.245.126,14637,yes,1,0,1,0,0,2024-06-22 17:45:01.751730,0:00:00
154.64.245.126,37776,yes,1,0,1,0,0,2024-06-22 17:45:01.754644,0:00:00
154.64.245.126,11210,yes,1,0,1,0,0,2024-06-22 17:45:01.757923,0:00:00
154.64.245.126,55346,yes,1,0,1,0,0,2024-06-22 17:45:01.760565,0:00:00
154.64.245.126,19392,yes,1,0,1,0,0,2024-06-22 17:45:01.763104,0:00:00
154.64.245.126,61394,yes,1,0,1,0,0,2024-06-22 17:45:01.765986,0:00:00
154.64.245.126,42984,yes,1,0,1,0,0,2024-06-22 17:45:01.768871,0:00:00
154.64.245.126,30407,yes,1,0,1,0,0,2024-06-22 17:45:01.771676,0:00:00
154.64.245.126,1716,yes,1,0,1,0,0,2024-06-22 17:45:01.774129,0:00:00
154.64.245.126,58692,yes,1,0,1,0,0,2024-06-22 17:45:01.777118,0:00:00
154.64.245.126,30674,yes,1,0,1,0,0,2024-06-22 17:45:01.781344,0:00:00
154.64.245.126,31388,yes,1,0,1,0,0,2024-06-22 17:45:01.785039,0:00:00
154.64.245.126,11106,yes,1,0,1,0,0,2024-06-22 17:45:01.788302,0:00:00
154.64.245.126,29041,yes,1,0,1,0,0,2024-06-22 17:45:01.791922,0:00:00
154.64.245.126,36423,yes,1,0,1,0,0,2024-06-22 17:45:01.795869,0:00:00
154.64.245.126,56763,yes,1,0,1,0,0,2024-06-22 17:45:01.799391,0:00:00
154.64.245.126,55112,yes,1,0,1,0,0,2024-06-22 17:45:01.802846,0:00:00
154.64.245.126,35799,yes,1,0,1,0,0,2024-06-22 17:45:01.806561,0:00:00
154.64.245.126,52717,yes,1,0,1,0,0,2024-06-22 17:45:01.810543,0:00:00
154.64.245.126,65208,yes,1,0,1,0,0,2024-06-22 17:45:01.814146,0:00:00
154.64.245.126,27176,yes,1,0,1,0,0,2024-06-22 17:45:01.817816,0:00:00
154.64.245.126,29058,yes,1,0,1,0,0,2024-06-22 17:45:01.820781,0:00:00
154.64.245.126,49958,yes,1,0,1,0,0,2024-06-22 17:45:01.823606,0:00:00
154.64.245.126,43610,yes,1,0,1,0,0,2024-06-22 17:45:01.826576,0:00:00
154.64.245.126,19600,yes,1,0,1,0,0,2024-06-22 17:45:01.830313,0:00:00
154.64.245.126,45963,yes,1,0,1,0,0,2024-06-22 17:45:01.833670,0:00:00
154.64.245.126,35761,yes,1,0,1,0,0,2024-06-22 17:45:01.836783,0:00:00
154.64.245.126,9231,yes,1,0,1,0,0,2024-06-22 17:45:01.839887,0:00:00
154.64.245.126,57714,yes,2,0,2,0,0,2024-06-22 17:45:01.843399,0:00:32.841190
154.64.245.126,13281,yes,1,0,1,0,0,2024-06-22 17:45:01.847734,0:00:00
154.64.245.126,41822,yes,1,0,1,0,0,2024-06-22 17:45:01.851026,0:00:00
154.64.245.126,59343,yes,1,0,1,0,0,2024-06-22 17:45:01.854646,0:00:00
154.64.245.126,19551,yes,1,0,1,0,0,2024-06-22 17:45:01.858970,0:00:00
154.64.245.126,29503,yes,1,0,1,0,0,2024-06-22 17:45:01.862892,0:00:00
154.64.245.126,16717,yes,1,0,1,0,0,2024-06-22 17:45:02.667465,0:00:00
154.64.245.126,43443,yes,1,0,1,0,0,2024-06-22 17:45:02.672326,0:00:00
154.64.245.126,18463,yes,1,0,1,0,0,2024-06-22 17:45:02.675689,0:00:00
154.64.245.126,50513,yes,1,0,1,0,0,2024-06-22 17:45:02.679137,0:00:00
154.64.245.126,56995,yes,1,0,1,0,0,2024-06-22 17:45:02.683226,0:00:00
154.64.245.126,20354,yes,1,0,1,0,0,2024-06-22 17:45:02.687003,0:00:00
154.64.245.126,36435,yes,1,0,1,0,0,2024-06-22 17:45:02.690540,0:00:00
154.64.245.126,56442,yes,1,0,1,0,0,2024-06-22 17:45:02.694250,0:00:00
154.64.245.126,38225,yes,1,0,1,0,0,2024-06-22 17:45:02.697937,0:00:00
154.64.245.126,20631,yes,1,0,1,0,0,2024-06-22 17:45:02.701831,0:00:00
154.64.245.126,29655,yes,1,0,1,0,0,2024-06-22 17:45:02.705252,0:00:00
154.64.245.126,30555,yes,1,0,1,0,0,2024-06-22 17:45:02.709765,0:00:00
154.64.245.126,4907,yes,1,0,1,0,0,2024-06-22 17:45:02.713189,0:00:00
154.64.245.126,42366,yes,1,0,1,0,0,2024-06-22 17:45:02.716198,0:00:00
154.64.245.126,17807,yes,1,0,1,0,0,2024-06-22 17:45:02.719626,0:00:00
154.64.245.126,23135,yes,2,0,2,0,0,2024-06-22 17:45:02.722946,0:00:16.126789
154.64.245.126,35653,yes,1,0,1,0,0,2024-06-22 17:45:02.726184,0:00:00
154.64.245.126,38564,yes,1,0,1,0,0,2024-06-22 17:45:02.730188,0:00:00
154.64.245.126,52394,yes,1,0,1,0,0,2024-06-22 17:45:02.734159,0:00:00
154.64.245.126,36643,yes,1,0,1,0,0,2024-06-22 17:45:02.744711,0:00:00
154.64.245.126,2069,yes,1,0,1,0,0,2024-06-22 17:45:02.749113,0:00:00
154.64.245.126,24044,yes,1,0,1,0,0,2024-06-22 17:45:02.753892,0:00:00
154.64.245.126,23163,yes,1,0,1,0,0,2024-06-22 17:45:02.758017,0:00:00
154.64.245.126,58374,yes,1,0,1,0,0,2024-06-22 17:45:02.761257,0:00:00
154.64.245.126,59634,yes,1,0,1,0,0,2024-06-22 17:45:02.764857,0:00:00
154.64.245.126,33850,yes,1,0,1,0,0,2024-06-22 17:45:02.768959,0:00:00
154.64.245.126,8654,yes,1,0,1,0,0,2024-06-22 17:45:02.773082,0:00:00
154.64.245.126,9782,yes,1,0,1,0,0,2024-06-22 17:45:02.776928,0:00:00
154.64.245.126,58032,yes,1,0,1,0,0,2024-06-22 17:45:02.780788,0:00:00
154.64.245.126,45078,yes,1,0,1,0,0,2024-06-22 17:45:02.784397,0:00:00
154.64.245.126,48894,yes,1,0,1,0,0,2024-06-22 17:45:02.788512,0:00:00
154.64.245.126,13888,yes,1,0,1,0,0,2024-06-22 17:45:02.792260,0:00:00
154.64.245.126,2185,yes,1,0,1,0,0,2024-06-22 17:45:02.795745,0:00:00
154.64.245.126,49771,yes,1,0,1,0,0,2024-06-22 17:45:02.799582,0:00:00
154.64.245.126,53146,yes,1,0,1,0,0,2024-06-22 17:45:02.803329,0:00:00
154.64.245.126,20300,yes,1,0,1,0,0,2024-06-22 17:45:02.807258,0:00:00
154.64.245.126,7790,yes,1,0,1,0,0,2024-06-22 17:45:02.811156,0:00:00
154.64.245.126,65324,yes,1,0,1,0,0,2024-06-22 17:45:02.814322,0:00:00
154.64.245.126,37031,yes,1,0,1,0,0,2024-06-22 17:45:02.818033,0:00:00
154.64.245.126,29303,yes,1,0,1,0,0,2024-06-22 17:45:02.821591,0:00:00
154.64.245.126,15760,yes,1,0,1,0,0,2024-06-22 17:45:02.825135,0:00:00
154.64.245.126,6308,yes,1,0,1,0,0,2024-06-22 17:45:02.828932,0:00:00
154.64.245.126,28083,yes,1,0,1,0,0,2024-06-22 17:45:02.832124,0:00:00
154.64.245.126,43366,yes,1,0,1,0,0,2024-06-22 17:45:02.835148,0:00:00
154.64.245.126,2606,yes,1,0,1,0,0,2024-06-22 17:45:02.838921,0:00:00
154.64.245.126,30248,yes,1,0,1,0,0,2024-06-22 17:45:02.842708,0:00:00
154.64.245.126,26006,yes,1,0,1,0,0,2024-06-22 17:45:02.846119,0:00:00
154.64.245.126,47397,yes,1,0,1,0,0,2024-06-22 17:45:02.850211,0:00:00
154.64.245.126,48738,yes,1,0,1,0,0,2024-06-22 17:45:02.853626,0:00:00
154.64.245.126,38383,yes,1,0,1,0,0,2024-06-22 17:45:02.856807,0:00:00
154.64.245.126,50203,yes,1,0,1,0,0,2024-06-22 17:45:02.861377,0:00:00
154.64.245.126,38772,yes,1,0,1,0,0,2024-06-22 17:45:03.662666,0:00:00
154.64.245.126,49393,yes,1,0,1,0,0,2024-06-22 17:45:03.670070,0:00:00
154.64.245.126,60526,yes,1,0,1,0,0,2024-06-22 17:45:03.673997,0:00:00
154.64.245.126,9010,yes,1,0,1,0,0,2024-06-22 17:45:03.678935,0:00:00
154.64.245.126,40553,yes,1,0,1,0,0,2024-06-22 17:45:03.682400,0:00:00
154.64.245.126,8129,yes,1,0,1,0,0,2024-06-22 17:45:03.685936,0:00:00
154.64.245.126,22775,yes,1,0,1,0,0,2024-06-22 17:45:03.690190,0:00:00
154.64.245.126,7465,yes,2,0,2,0,0,2024-06-22 17:45:03.694277,0:00:11.164887
154.64.245.126,7787,yes,1,0,1,0,0,2024-06-22 17:45:03.699164,0:00:00
154.64.245.126,58688,yes,1,0,1,0,0,2024-06-22 17:45:03.703615,0:00:00
154.64.245.126,5890,yes,1,0,1,0,0,2024-06-22 17:45:03.708582,0:00:00
154.64.245.126,64182,yes,2,0,2,0,0,2024-06-22 17:45:03.713132,0:00:41.039436
154.64.245.126,50715,yes,1,0,1,0,0,2024-06-22 17:45:03.717047,0:00:00
154.64.245.126,60739,yes,1,0,1,0,0,2024-06-22 17:45:03.721425,0:00:00
154.64.245.126,32184,yes,1,0,1,0,0,2024-06-22 17:45:03.725452,0:00:00
154.64.245.126,20223,yes,1,0,1,0,0,2024-06-22 17:45:03.729276,0:00:00
154.64.245.126,60396,yes,1,0,1,0,0,2024-06-22 17:45:03.732768,0:00:00
154.64.245.126,18791,yes,1,0,1,0,0,2024-06-22 17:45:03.736070,0:00:00
154.64.245.126,11944,yes,1,0,1,0,0,2024-06-22 17:45:03.739655,0:00:00
154.64.245.126,23525,yes,1,0,1,0,0,2024-06-22 17:45:03.743057,0:00:00
154.64.245.126,17906,yes,1,0,1,0,0,2024-06-22 17:45:03.747158,0:00:00
154.64.245.126,41607,yes,1,0,1,0,0,2024-06-22 17:45:03.750131,0:00:00
154.64.245.126,21286,yes,1,0,1,0,0,2024-06-22 17:45:03.752520,0:00:00
154.64.245.126,60818,yes,1,0,1,0,0,2024-06-22 17:45:03.754796,0:00:00
154.64.245.126,42188,yes,1,0,1,0,0,2024-06-22 17:45:03.757915,0:00:00
154.64.245.126,16072,yes,1,0,1,0,0,2024-06-22 17:45:03.760623,0:00:00
154.64.245.126,2452,yes,1,0,1,0,0,2024-06-22 17:45:03.763121,0:00:00
154.64.245.126,61425,yes,1,0,1,0,0,2024-06-22 17:45:03.766191,0:00:00
154.64.245.126,20046,yes,1,0,1,0,0,2024-06-22 17:45:03.769478,0:00:00
154.64.245.126,32747,yes,1,0,1,0,0,2024-06-22 17:45:03.772413,0:00:00
154.64.245.126,17408,yes,1,0,1,0,0,2024-06-22 17:45:03.776000,0:00:00
154.64.245.126,46023,yes,1,0,1,0,0,2024-06-22 17:45:03.779732,0:00:00
154.64.245.126,46926,yes,1,0,1,0,0,2024-06-22 17:45:03.783332,0:00:00
154.64.245.126,10235,yes,1,0,1,0,0,2024-06-22 17:45:03.786923,0:00:00
154.64.245.126,9573,yes,1,0,1,0,0,2024-06-22 17:45:03.790867,0:00:00
154.64.245.126,36522,yes,1,0,1,0,0,2024-06-22 17:45:03.794305,0:00:00
154.64.245.126,29880,yes,1,0,1,0,0,2024-06-22 17:45:03.798897,0:00:00
154.64.245.126,31579,yes,1,0,1,0,0,2024-06-22 17:45:03.802262,0:00:00
154.64.245.126,60436,yes,1,0,1,0,0,2024-06-22 17:45:03.806020,0:00:00
154.64.245.126,12622,yes,1,0,1,0,0,2024-06-22 17:45:03.809904,0:00:00
154.64.245.126,61994,yes,1,0,1,0,0,2024-06-22 17:45:03.813422,0:00:00
154.64.245.126,46295,yes,1,0,1,0,0,2024-06-22 17:45:03.816561,0:00:00
154.64.245.126,10117,yes,1,0,1,0,0,2024-06-22 17:45:03.820009,0:00:00
154.64.245.126,44962,yes,1,0,1,0,0,2024-06-22 17:45:03.823841,0:00:00
154.64.245.126,38061,yes,1,0,1,0,0,2024-06-22 17:45:03.828255,0:00:00
154.64.245.126,58495,yes,1,0,1,0,0,2024-06-22 17:45:03.832252,0:00:00
154.64.245.126,18022,yes,1,0,1,0,0,2024-06-22 17:45:03.835620,0:00:00
154.64.245.126,48442,yes,1,0,1,0,0,2024-06-22 17:45:03.839126,0:00:00
154.64.245.126,51499,yes,1,0,1,0,0,2024-06-22 17:45:03.842532,0:00:00
154.64.245.126,14916,yes,1,0,1,0,0,2024-06-22 17:45:03.845968,0:00:00
154.64.245.126,38917,yes,1,0,1,0,0,2024-06-22 17:45:03.849268,0:00:00
154.64.245.126,56194,yes,1,0,1,0,0,2024-06-22 17:45:03.852663,0:00:00
154.64.245.126,32960,yes,1,0,1,0,0,2024-06-22 17:45:03.855787,0:00:00
154.64.245.126,35541,yes,1,0,1,0,0,2024-06-22 17:45:03.860515,0:00:00
154.64.245.126,61270,yes,2,0,2,0,0,2024-06-22 17:45:04.662614,0:00:40.075383
154.64.245.126,65413,yes,1,0,1,0,0,2024-06-22 17:45:04.669772,0:00:00
154.64.245.126,13437,yes,1,0,1,0,0,2024-06-22 17:45:04.673455,0:00:00
154.64.245.126,24675,yes,1,0,1,0,0,2024-06-22 17:45:04.677726,0:00:00
154.64.245.126,22183,yes,1,0,1,0,0,2024-06-22 17:45:04.681397,0:00:00
154.64.245.126,13570,yes,1,0,1,0,0,2024-06-22 17:45:04.684564,0:00:00
154.64.245.126,64773,yes,1,0,1,0,0,2024-06-22 17:45:04.687249,0:00:00
154.64.245.126,37258,yes,1,0,1,0,0,2024-06-22 17:45:04.689840,0:00:00
154.64.245.126,51065,yes,2,0,2,0,0,2024-06-22 17:45:04.693509,0:00:40.116101
154.64.245.126,36593,yes,1,0,1,0,0,2024-06-22 17:45:04.696323,0:00:00
154.64.245.126,9354,yes,1,0,1,0,0,2024-06-22 17:45:04.700305,0:00:00
154.64.245.126,53231,yes,1,0,1,0,0,2024-06-22 17:45:04.703627,0:00:00
154.64.245.126,36372,yes,1,0,1,0,0,2024-06-22 17:45:04.707333,0:00:00
154.64.245.126,29582,yes,1,0,1,0,0,2024-06-22 17:45:04.711539,0:00:00
154.64.245.126,6489,yes,1,0,1,0,0,2024-06-22 17:45:04.717527,0:00:00
154.64.245.126,46162,yes,1,0,1,0,0,2024-06-22 17:45:04.722364,0:00:00
154.64.245.126,49866,yes,1,0,1,0,0,2024-06-22 17:45:04.725178,0:00:00
154.64.245.126,26222,yes,1,0,1,0,0,2024-06-22 17:45:04.729477,0:00:00
154.64.245.126,23602,yes,1,0,1,0,0,2024-06-22 17:45:04.733889,0:00:00
154.64.245.126,42114,yes,1,0,1,0,0,2024-06-22 17:45:04.738572,0:00:00
154.64.245.126,9283,yes,1,0,1,0,0,2024-06-22 17:45:04.742130,0:00:00
154.64.245.126,8963,yes,1,0,1,0,0,2024-06-22 17:45:04.746192,0:00:00
154.64.245.126,4521,yes,1,0,1,0,0,2024-06-22 17:45:04.750062,0:00:00
154.64.245.126,24637,yes,1,0,1,0,0,2024-06-22 17:45:04.754170,0:00:00
154.64.245.126,1242,yes,1,0,1,0,0,2024-06-22 17:45:04.759478,0:00:00
154.64.245.126,48355,yes,1,0,1,0,0,2024-06-22 17:45:04.763866,0:00:00
154.64.245.126,39575,yes,1,0,1,0,0,2024-06-22 17:45:04.767635,0:00:00
154.64.245.126,16989,yes,1,0,1,0,0,2024-06-22 17:45:04.771887,0:00:00
154.64.245.126,18348,yes,1,0,1,0,0,2024-06-22 17:45:04.780869,0:00:00
154.64.245.126,6838,yes,1,0,1,0,0,2024-06-22 17:45:04.785495,0:00:00
154.64.245.126,44158,yes,1,0,1,0,0,2024-06-22 17:45:04.790743,0:00:00
154.64.245.126,31029,yes,1,0,1,0,0,2024-06-22 17:45:04.795357,0:00:00
154.64.245.126,21305,yes,1,0,1,0,0,2024-06-22 17:45:04.799685,0:00:00
154.64.245.126,26542,yes,1,0,1,0,0,2024-06-22 17:45:04.803857,0:00:00
154.64.245.126,381,yes,1,0,1,0,0,2024-06-22 17:45:04.808456,0:00:00
154.64.245.126,26894,yes,1,0,1,0,0,2024-06-22 17:45:04.812904,0:00:00
154.64.245.126,53673,yes,1,0,1,0,0,2024-06-22 17:45:04.816639,0:00:00
154.64.245.126,259,yes,1,0,1,0,0,2024-06-22 17:45:04.821479,0:00:00
154.64.245.126,30206,yes,1,0,1,0,0,2024-06-22 17:45:04.825567,0:00:00
154.64.245.126,15737,yes,1,0,1,0,0,2024-06-22 17:45:04.830711,0:00:00
154.64.245.126,56491,yes,1,0,1,0,0,2024-06-22 17:45:04.834808,0:00:00
154.64.245.126,30648,yes,1,0,1,0,0,2024-06-22 17:45:04.839285,0:00:00
154.64.245.126,61813,yes,1,0,1,0,0,2024-06-22 17:45:04.842945,0:00:00
154.64.245.126,54042,yes,2,0,2,0,0,2024-06-22 17:45:04.846900,0:00:09.929770
154.64.245.126,30263,yes,1,0,1,0,0,2024-06-22 17:45:04.851449,0:00:00
154.64.245.126,54578,yes,1,0,1,0,0,2024-06-22 17:45:04.855268,0:00:00
154.64.245.126,63814,yes,1,0,1,0,0,2024-06-22 17:45:04.860838,0:00:00
154.64.245.126,9303,yes,1,0,1,0,0,2024-06-22 17:45:04.865131,0:00:00
154.64.245.126,12890,yes,1,0,1,0,0,2024-06-22 17:45:05.666362,0:00:00
154.64.245.126,27230,yes,1,0,1,0,0,2024-06-22 17:45:05.671062,0:00:00
154.64.245.126,26549,yes,1,0,1,0,0,2024-06-22 17:45:05.674880,0:00:00
154.64.245.126,44513,yes,1,0,1,0,0,2024-06-22 17:45:05.678863,0:00:00
154.64.245.126,17885,yes,1,0,1,0,0,2024-06-22 17:45:05.681992,0:00:00
154.64.245.126,49208,yes,1,0,1,0,0,2024-06-22 17:45:05.685669,0:00:00
154.64.245.126,50587,yes,1,0,1,0,0,2024-06-22 17:45:05.689583,0:00:00
154.64.245.126,64903,yes,1,0,1,0,0,2024-06-22 17:45:05.692778,0:00:00
154.64.245.126,7262,yes,1,0,1,0,0,2024-06-22 17:45:05.696076,0:00:00
154.64.245.126,35345,yes,2,0,2,0,0,2024-06-22 17:45:05.699817,0:00:48.039619
154.64.245.126,30035,yes,1,0,1,0,0,2024-06-22 17:45:05.703448,0:00:00
154.64.245.126,20758,yes,1,0,1,0,0,2024-06-22 17:45:05.707012,0:00:00
154.64.245.126,16791,yes,1,0,1,0,0,2024-06-22 17:45:05.710674,0:00:00
154.64.245.126,50221,yes,1,0,1,0,0,2024-06-22 17:45:05.714847,0:00:00
154.64.245.126,11871,yes,1,0,1,0,0,2024-06-22 17:45:05.718919,0:00:00
154.64.245.126,33449,yes,1,0,1,0,0,2024-06-22 17:45:05.722363,0:00:00
154.64.245.126,1620,yes,1,0,1,0,0,2024-06-22 17:45:05.726061,0:00:00
154.64.245.126,37836,yes,1,0,1,0,0,2024-06-22 17:45:05.729840,0:00:00
154.64.245.126,45366,yes,1,0,1,0,0,2024-06-22 17:45:05.732758,0:00:00
154.64.245.126,26567,yes,1,0,1,0,0,2024-06-22 17:45:05.735898,0:00:00
154.64.245.126,240,yes,1,0,1,0,0,2024-06-22 17:45:05.739410,0:00:00
154.64.245.126,32812,yes,1,0,1,0,0,2024-06-22 17:45:05.742365,0:00:00
154.64.245.126,54496,yes,1,0,1,0,0,2024-06-22 17:45:05.745439,0:00:00
154.64.245.126,26173,yes,1,0,1,0,0,2024-06-22 17:45:05.749307,0:00:00
154.64.245.126,44641,yes,1,0,1,0,0,2024-06-22 17:45:05.751642,0:00:00
154.64.245.126,32233,yes,1,0,1,0,0,2024-06-22 17:45:05.754176,0:00:00
154.64.245.126,8734,yes,1,0,1,0,0,2024-06-22 17:45:05.756595,0:00:00
154.64.245.126,8902,yes,1,0,1,0,0,2024-06-22 17:45:05.760151,0:00:00
154.64.245.126,12372,yes,1,0,1,0,0,2024-06-22 17:45:05.762794,0:00:00
154.64.245.126,35984,yes,1,0,1,0,0,2024-06-22 17:45:05.765449,0:00:00
154.64.245.126,1121,yes,1,0,1,0,0,2024-06-22 17:45:05.768106,0:00:00
154.64.245.126,36187,yes,1,0,1,0,0,2024-06-22 17:45:05.771118,0:00:00
154.64.245.126,10384,yes,1,0,1,0,0,2024-06-22 17:45:05.773582,0:00:00
154.64.245.126,2887,yes,1,0,1,0,0,2024-06-22 17:45:05.776391,0:00:00
154.64.245.126,46438,yes,1,0,1,0,0,2024-06-22 17:45:05.779576,0:00:00
154.64.245.126,36715,yes,1,0,1,0,0,2024-06-22 17:45:05.782818,0:00:00
154.64.245.126,28266,yes,1,0,1,0,0,2024-06-22 17:45:05.786233,0:00:00
154.64.245.126,12553,yes,1,0,1,0,0,2024-06-22 17:45:05.789472,0:00:00
154.64.245.126,16215,yes,1,0,1,0,0,2024-06-22 17:45:05.793864,0:00:00
154.64.245.126,32921,yes,1,0,1,0,0,2024-06-22 17:45:05.797444,0:00:00
154.64.245.126,43701,yes,2,0,2,0,0,2024-06-22 17:45:05.804159,0:00:15.952853
154.64.245.126,17742,yes,1,0,1,0,0,2024-06-22 17:45:05.807910,0:00:00
154.64.245.126,24256,yes,1,0,1,0,0,2024-06-22 17:45:05.811461,0:00:00
154.64.245.126,7057,yes,1,0,1,0,0,2024-06-22 17:45:05.814616,0:00:00
154.64.245.126,34944,yes,1,0,1,0,0,2024-06-22 17:45:05.819014,0:00:00
154.64.245.126,48062,yes,1,0,1,0,0,2024-06-22 17:45:05.822636,0:00:00
154.64.245.126,18366,yes,1,0,1,0,0,2024-06-22 17:45:05.825983,0:00:00
154.64.245.126,8970,yes,1,0,1,0,0,2024-06-22 17:45:05.829984,0:00:00
154.64.245.126,22051,yes,1,0,1,0,0,2024-06-22 17:45:05.833480,0:00:00
154.64.245.126,51948,yes,1,0,1,0,0,2024-06-22 17:45:05.836968,0:00:00
154.64.245.126,23247,yes,2,0,2,0,0,2024-06-22 17:45:05.840846,0:00:43.873094
154.64.245.126,28098,yes,1,0,1,0,0,2024-06-22 17:45:05.844489,0:00:00
154.64.245.126,62521,yes,1,0,1,0,0,2024-06-22 17:45:05.847831,0:00:00
154.64.245.126,1670,yes,1,0,1,0,0,2024-06-22 17:45:05.851035,0:00:00
154.64.245.126,16110,yes,1,0,1,0,0,2024-06-22 17:45:05.853915,0:00:00
154.64.245.126,28307,yes,1,0,1,0,0,2024-06-22 17:45:05.858011,0:00:00
154.64.245.126,39212,yes,1,0,1,0,0,2024-06-22 17:45:05.861972,0:00:00
154.64.245.126,36694,yes,1,0,1,0,0,2024-06-22 17:45:06.666673,0:00:00
